CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
6affdfd8e696f24407a79bf85b4ac178a0d49749ee8043a5b270f0f5635ecc83247d6c54427f910456979ea14f49704938b78d431b60c88c1467692b6fc9d691,JC286219,,05/31/2019 12:30:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,05/31/2019 12:40:00 PM,IMPROPER BACKING,NOT APPLICABLE,1546,N,HOYNE AVE,1424.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,6,5,41.9095561648,-87.6800297326,POINT (-87.680029732553 41.909556164781)
63e5443b9f8ca78ada044df9cd54573188cba4bb2db38be72db35feb6feed938c155e2e3d02b6759ba06b6f12e755d72287e49235eccff1963a03ef2a9236c3b,JC480517,Y,10/21/2019 07:00:00 AM,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",10/21/2019 08:15:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2015,W,83RD ST,614.0,,,,,,,1,,,,,,,,,7,2,10,41.7428250613,-87.673610504,POINT (-87.673610504009 41.74282506128)
5cb85a31600f3456034571161d288bbb0f75c4d87a01b759a5e75acc2c00000111f472b47d711adcfc32d55a61b956d8f4b9ae4ea93422c9f3d6cd39a033589d,JD104016,,01/04/2020 11:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/04/2020 12:05:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1800,W,91ST ST,2221.0,,,,,,,1,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11,7,1,41.7285335318,-87.6679024485,POINT (-87.667902448528 41.728533531807)
41ece825cbdf83452687a3d6dc873111c4de5ad29fce94b626ae81d15ede1e4f87982ef11668bc25dd1e4b3b52bbcc993cefd4b00db265ba85c33809f488611e,JA447875,Y,09/23/2017 10:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,1.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/26/2017 05:50:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2533,W,HOMER ST,1434.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,7,9,41.9165266065,-87.6911668753,POINT (-87.691166875262 41.916526606488)
7a83fd67d2733b6102d1c615872d7ff7d56fa61caae46b171c1f76ece09ed05b2031f07dee58f9c1003a79ba31f35b82dee810e4acbb4dd317d1183005df5211,JG166988,,02/26/2023 06:10:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",02/26/2023 06:16:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,822,N,ST LOUIS AVE,1121.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,1,2,41.8961941208,-87.7140451285,POINT (-87.714045128501 41.896194120769)
a3977c056f2f8f37752ba5defd8eee7f6a61e29afc68785d99c218f609124b813c100e5dfb696a32733142b7d352d6e97dc151b4a2218a9c61ad0e2d999a1b0a,JF230797,,05/05/2022 07:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",05/05/2022 07:40:00 AM,IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,400,S,DEARBORN ST,113.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,5,5,41.8768332074,-87.6294075903,POINT (-87.629407590326 41.876833207404)
11bf3c773dd78332d932187ee81e70522dd15b95f59a6b24601d9c8352359da4fde17669ad63fd3018bfac380b19c6e8b2e95a373107b9cddaffeea8d8105efd,JG421054,Y,09/12/2023 10:10:00 AM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/12/2023 10:20:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5400,N,LINCOLN AVE,2011.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,3,9,41.9795495131,-87.6928445094,POINT (-87.692844509402 41.979549513091)
983d7784b4a8304931a92aba83391fd1546c41b734acc44a3c5cd6e800ced060dfa2b80f3da254d7e02d8c85f5c4ca15abbf4d9551afee048ca20b526ac97658,JD182265,,03/11/2020 09:00:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",03/11/2020 05:26:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2409,S,OAKLEY AVE,1034.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,4,3,41.8481597228,-87.6829402825,POINT (-87.682940282547 41.848159722832)
2f0908ba85ee2070216515c3747d7eccca71aec43015a333d60d214ab560723f4a963063ecaa2be7a0e2feb741816471fd72ea3ad38d4e6d594c101960c246a9,JG333782,,07/08/2023 11:20:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",07/09/2023 10:15:00 AM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,3600,N,KEDZIE AVE,1733.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,7,41.9467192597,-87.7079719507,POINT (-87.707971950739 41.946719259657)
a6ac77c598ead6664f7c8ab9215f8c80c696ae8bf43d465b622e0567385a06aa80746a7ab237e0110af511b3373e84f7f42dc028c2430c32961229234012f37e,JF217809,,04/23/2022 11:36:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",04/23/2022 11:36:00 PM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),4753,N,BROADWAY,1914.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,7,4,41.9687237106,-87.6594140875,POINT (-87.659414087496 41.968723710558)
cd2a0c4f3ced2f1fb68abc0712a8a223e75966b191c311211de6b9ddb9ab61260334859e8651c65802a4b17749ab33a3369f61bf580e21788180b6e3ade213c9,JC229427,,04/18/2019 04:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/18/2019 05:28:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,5100,W,GRAND AVE,2522.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16,5,4,41.9169537061,-87.753437306,POINT (-87.75343730604 41.916953706087)
7bec0a503529231105b05353a9e51b985d52d07cfbbc6e68c4880732a5bdb491cdc12f4c64170d6022929714c31a71cf4a8a99d4d398adf9f1c3e090ec139076,JF350449,,08/09/2022 02:36:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,N,,"OVER $1,500",08/09/2022 02:36:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,575,W,71ST ST,732.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,3,8,41.7651689162,-87.6394955816,POINT (-87.63949558159 41.765168916157)
01e90ed10c7b10c41a1188c70c5a635db0eac9b0bbf5ddd4a229c82dbfe7988ec37a07686d6f7673f76ac86fbc100c719a89749be5810f3b73d01fc58d3778e3,JD259843,Y,06/10/2020 08:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",06/10/2020 02:38:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,4517,S,CALIFORNIA AVE,922.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,4,6,41.8113696738,-87.6941500766,POINT (-87.694150076605 41.811369673843)
c509dfa1b898ea138dead606071bb8e586d0e79aee571b0b164de988a151e4c14ad393be4d897cf229685ff03811bee29bfbf8fd8b96f33d5cfe3a4559d8efd1,JF352442,,08/10/2022 04:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/11/2022 07:46:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1508,W,47TH ST,924.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16,4,8,41.8087413884,-87.6629116285,POINT (-87.662911628538 41.808741388439)
fc6d5f20a001245f1b87b603d501746064efb93be4726bb02d6afa39e2d927e076d8ffd68f8f81c0afc36c2b7773645b53a60b3130d28703f1b5730ae6190a61,JC275695,,05/21/2019 03:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",05/23/2019 07:02:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5100,S,CALIFORNIA AVE,923.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,3,5,41.8008956363,-87.6941441217,POINT (-87.694144121738 41.800895636272)
3275e3863247e899bcef2615bc15b7d2241481bc89d647937e973523183e90c2a3db63a11092a2e9f563eb595700b7b865c34a9c5c1ec24bfc349495de85fbd5,JB301806,,06/09/2018 06:20:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",06/11/2018 07:55:00 AM,UNABLE TO DETERMINE,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",4700,S,VINCENNES AVE,223.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,7,6,41.8093352199,-87.6140000469,POINT (-87.614000046923 41.809335219851)
a4520dbfac76f2011b16c821040cdb25f89841868831c089d4a65c03288a9e57192b61d846606b38258692cb469c20b18c75ca4c29fff855d28bd922bd334abe,JE234468,,05/18/2021 05:46:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",05/18/2021 05:46:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,5550,S,RUTHERFORD AVE,811.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,3,5,41.7906323071,-87.7904441624,POINT (-87.790444162382 41.790632307137)
60162f178a8d4c7bd2e4cc3ebb604d5a134f2a6af835fbe12895a8063cf4003ebccc4d05ad0bdee07847ff331cf2773d5e49120fa6c68f46148962d628084b09,JC330708,,07/01/2019 06:16:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",07/01/2019 07:28:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3713,W,26TH ST,1031.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,2,7,41.8442302925,-87.71783921,POINT (-87.717839209962 41.844230292506)
7d622224e4c71ae86d1f4f47a34d24e70ba60d9e4f23ae735a2575b230a8a5a9d23e4820d81a8e627e3c946bd638e88f321c1d679ff61a9517475d69f8d3d1fc,JB533886,Y,11/29/2018 07:11:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),2.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",11/29/2018 07:21:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,745,W,87TH ST,2223.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,11,41.7359016985,-87.6429364566,POINT (-87.642936456612 41.735901698467)
2be9768ad0d72d4894c54f8a023e130f6cc20d85fa3d6b9f5c62d0927fc319d8ba0f027f082ba6612605d0ba1054b9f9bdfbdc5f7ab7a82d73ae6009041e3521,JE280530,,06/26/2021 06:50:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",06/26/2021 07:30:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,1200,N,PULASKI RD,2534.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,6,41.9027139019,-87.7264514572,POINT (-87.726451457158 41.902713901936)
eebb256ea2e8a1b34dde017c2fc5b22a84398ff739037ce350325a98adfa88671a8e8a27a29009cf7a3759a35257d1323ff12d8ff7455fc96bdeb124f2795325,JE435601,,11/06/2021 03:05:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO SIDE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",11/06/2021 03:12:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,4000,W,WILCOX ST,1115.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,7,11,41.8789767203,-87.7257335033,POINT (-87.725733503269 41.878976720293)
051948dce33737613c9d5483ad8bf82ab8109997d3de6edca884c12e35ceb2cf05cacd0049d6beb5369dc7dea51e6658ca1ce4616823190a5e2e773bcfd294c7,HZ537619,,11/30/2016 06:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,TURNING,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/02/2016 06:54:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,12700,S,PARNELL AVE,523.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,4,11,41.6632059121,-87.6355744617,POINT (-87.635574461736 41.663205912117)
45dd16d5e2226fead1399d5acf4d350d949122cb903d28010aad356189fe71dc44c7eae2ba78b7801f3fb5f87f1e8c30ead1383363cd0d461834c53a8b38230f,JD356307,,09/04/2020 02:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/04/2020 03:00:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,2,S,WESTERN AVE,1125.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,6,9,41.8811147974,-87.6865770656,POINT (-87.686577065609 41.881114797417)
ec753361a8edf69f4d88e6c625757e88668639c9e3ff59642267bf0166c57939ef83b7fd1038325c16eb048c9020191c560f27830d3bd8d86b96fb9bf5e23e07,JB220082,Y,04/11/2018 05:15:00 PM,35,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DUSK,ANGLE,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",04/11/2018 06:15:00 PM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",NOT APPLICABLE,8147,S,COTTAGE GROVE AVE,631.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,4,4,41.7462323089,-87.6049499447,POINT (-87.604949944667 41.746232308925)
5d79a60d7ba89d94b530fd03cdf6e0ed5c222484b8fe7e79e5249644c827c2dfa9bf94f7e01bdc8de230a036fc5fd0ec9e9a3835db538421789eb1eeb7d5d871,JD221286,,05/01/2020 10:24:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,05/01/2020 10:26:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,745,N,MILWAUKEE AVE,1214.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,10,6,5,41.8953272331,-87.6537603725,POINT (-87.65376037253 41.895327233068)
bc9f01214f25ef21f425c8ee376772978b9210bf5f6847deb8d87ff48a0c7d8fc437388b8bc065c5894b43aa35a88d8b63007f2f1d13e8010cbafa9fc43d922a,JA460710,,10/06/2017 12:30:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",10/06/2017 01:05:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,1532,W,BELMONT AVE,1922.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,6,10,41.9398207064,-87.6675671987,POINT (-87.667567198684 41.939820706448)
f2ee2fb228d1cbbc1f2e81db8578d6836b7b650b1aa47fb5dbd867f89edf80de50e911056775fa2a791270818cf435b973e2d15c44cf1f46f51b12d5c00e3ec2,JB282973,,05/28/2018 11:56:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",05/28/2018 11:56:00 PM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),DISREGARDING STOP SIGN,1300,S,CENTRAL PARK AVE,1011.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,0.0,23,2,5,41.8644449454,-87.7155120944,POINT (-87.715512094384 41.864444945371)
97b7e88b1e8d6ec1f5e92f4d27c39a2024fa8a1a39a20575a2593cc727304700707ebb55af62be54d7cf3548fb8a812e643310a176a5c9befc579fbf302e1d78,JC566771,,12/31/2019 05:29:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,12/31/2019 05:39:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1600,N,DRAKE AVE,1422.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,17,3,12,41.9101022774,-87.7150819697,POINT (-87.715081969709 41.91010227736)
1ec000d8cfda27b12cd5d6c21084942df78afb509ac69c0ac46645a5b74b9b9e7f6064ea5c4079767f5afac2f504bea044988f0d2cf39e5413092fc69a12b987,JD119806,,01/17/2020 11:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/17/2020 11:19:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3632,W,LAKE ST,1122.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23,6,1,41.8850999876,-87.7172536389,POINT (-87.717253638866 41.885099987567)
049e4092d8ae47c03275ec73ad59e48ed750da38ae0b92c235082f159f77354905b4a9277b02a75119121408a3a54c010752725713f7f53c53b58b0f91535758,JB242949,,04/29/2018 06:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,04/29/2018 06:42:00 PM,NOT APPLICABLE,NOT APPLICABLE,3231,W,ADDISON ST,1733.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,1,4,41.9465076655,-87.7091303061,POINT (-87.709130306093 41.946507665462)
35351566225b38a6d9ea653dcb6c33e0698a52fec655907e30bd03eafd62edf4571adb236cce0d45618bfb01914b302b844c5a11c354f75754e5633200a7270b,JA387753,,08/12/2017 03:00:00 AM,25,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",08/12/2017 03:02:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3009,W,19TH ST,1022.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,7,8,41.85537097,-87.7008704125,POINT (-87.700870412482 41.85537097002)
e12417307b06baba16e8f75dd1297e1af42ba0d687c9290a7bc5644b07d59f7c37bbdb4b0df45ae57dc849cdcf5705303ec4adcf4cf811266d9220256de1085c,JE212138,,04/27/2021 06:30:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",04/27/2021 07:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,400,S,MICHIGAN AVE,113.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,3,4,41.8769380115,-87.6244366179,POINT (-87.624436617945 41.876938011523)
